,crop_name,crop_num,date,high,low,market_name,market_num,mean,medium,volume
0,雜柑-金棗,F2,101.01.01,40.0,30.0,台北一,109,36.8,38.0,148.0
1,雜柑-金棗,F2,101.01.03,35.5,30.0,台北一,109,32.7,32.7,504.0
2,雜柑-金棗,F2,101.01.04,32.0,24.9,台北一,109,28.9,29.3,548.0
3,雜柑-金棗,F2,101.01.05,32.7,24.1,台北一,109,28.4,28.3,515.0
4,雜柑-金棗,F2,101.01.06,32.0,25.0,台北一,109,29.2,29.7,628.0
5,雜柑-金棗,F2,101.01.07,31.7,25.0,台北一,109,28.7,29.0,898.0
6,雜柑-金棗,F2,101.01.08,31.4,28.4,台北一,109,30.0,30.0,313.0
7,雜柑-金棗,F2,101.01.10,34.9,30.0,台北一,109,31.3,30.5,252.0
8,雜柑-金棗,F2,101.01.11,38.9,35.0,台北一,109,36.1,35.6,279.0
9,雜柑-金棗,F2,101.01.12,38.7,30.0,台北一,109,32.3,30.9,513.0
10,雜柑-金棗,F2,101.01.13,32.6,23.7,台北一,109,29.1,29.7,546.0
11,雜柑-金棗,F2,101.01.14,35.8,25.0,台北一,109,29.3,28.5,303.0
12,雜柑-金棗,F2,101.01.15,43.9,30.0,台北一,109,35.8,35.0,189.0
13,雜柑-金棗,F2,101.01.17,40.3,30.6,台北一,109,36.1,36.5,750.0
14,雜柑-金棗,F2,101.01.18,37.7,31.9,台北一,109,35.3,35.6,486.0
15,雜柑-金棗,F2,101.01.19,39.1,29.3,台北一,109,34.2,34.2,2396.0
16,雜柑-金棗,F2,101.01.20,41.9,25.1,台北一,109,33.4,33.4,3312.0
17,雜柑-金棗,F2,101.01.21,39.6,32.8,台北一,109,35.6,35.2,3019.0
18,雜柑-金棗,F2,101.01.22,50.6,37.2,台北一,109,43.3,42.8,324.0
19,雜柑-金棗,F2,101.01.28,41.7,33.0,台北一,109,36.5,36.0,2340.0
20,雜柑-金棗,F2,101.01.29,46.2,24.3,台北一,109,35.7,36.0,5943.0
21,雜柑-金棗,F2,101.01.30,39.2,21.9,台北一,109,30.0,29.6,3876.0
22,雜柑-金棗,F2,101.02.01,35.0,25.0,台北一,109,30.1,30.1,267.0
23,雜柑-金棗,F2,101.02.02,33.7,25.0,台北一,109,28.8,28.4,324.0
24,雜柑-金棗,F2,101.02.03,29.8,19.2,台北一,109,24.3,24.1,274.0
25,雜柑-金棗,F2,101.02.04,30.0,21.8,台北一,109,25.9,25.9,844.0
26,雜柑-金棗,F2,101.02.05,32.6,19.5,台北一,109,26.1,26.1,1397.0
27,雜柑-金棗,F2,101.02.06,31.2,25.0,台北一,109,26.7,25.8,456.0
28,雜柑-金棗,F2,101.02.09,35.0,30.0,台北一,109,32.4,32.3,228.0
29,雜柑-金棗,F2,101.02.10,33.2,28.0,台北一,109,30.1,29.8,300.0
30,雜柑-金棗,F2,101.02.11,29.2,25.0,台北一,109,26.0,25.2,669.0
31,雜柑-金棗,F2,101.02.12,26.4,25.0,台北一,109,25.3,25.0,309.0
32,雜柑-金棗,F2,101.02.14,32.0,24.3,台北一,109,28.9,29.3,293.0
33,雜柑-金棗,F2,101.02.15,29.1,25.0,台北一,109,26.4,26.0,466.0
34,雜柑-金棗,F2,101.02.16,26.4,20.0,台北一,109,22.8,22.6,264.0
35,雜柑-金棗,F2,101.02.17,27.0,25.0,台北一,109,26.0,26.0,218.0
36,雜柑-金棗,F2,101.02.18,39.9,25.0,台北一,109,28.0,25.0,179.0
37,雜柑-金棗,F2,101.02.19,48.0,25.0,台北一,109,34.2,32.7,264.0
38,雜柑-金棗,F2,101.02.21,47.9,35.0,台北一,109,40.9,40.5,544.0
39,雜柑-金棗,F2,101.02.22,47.1,35.0,台北一,109,39.8,38.9,288.0
40,雜柑-金棗,F2,101.02.23,39.2,30.0,台北一,109,32.2,30.6,336.0
41,雜柑-金棗,F2,101.02.24,42.0,40.0,台北一,109,40.8,40.6,96.0
